Name,Phone,Address,Facebook
Simply Heirlooms,518-309-3566,2nd Floor @ Waverly Square Antiques 19 Low Street Ballston Spa NY 12020,http://www.facebook.com/simplyheirlooms
The Downtown Browsery-Medina,585-798-6700,413 Main Street Medina NY 14103,http://facebook.com/DTBmed
Syracuse Antique Exchange,315-471-1841,1629 N Salina St Syracuse NY 13208,http://facebook.com/SyracuseAntiques/
Lowman Village Market,607-734-3670,2054 Oneida Road Lowman NY 14861,http://facebook.com/profile.php?id=100057056666039/
Colliersville Cottage Antiques,607-441-3036,6129 State Route 7 Colliersville NY 13747,http://facebook.com/ColliersvilleCottage/
Early Owego Antique Center,607-223-4723,Corner of Lake and Main Street Owego NY 13827,http://www.facebook.com/EarlyOwego
The 1812 Store,585-749-8090,4270 North Main Street Livonia NY 14487,http://www.facebook.com/The1812Store
Dater House And Friends Antiques,518-712-5088,4348 Ny Highway 150 W Sand Lake NY 12196,http://www.facebook.com/dhafriendsantiques
99 Clinton Street Antiques,607-201-6674,99 Clinton St Binghamton NY 13905,http://facebook.com/99clintonantiques/
Millerton Antiques Center,518-789-6004,25 Main St Millerton NY 12546,http://www.facebook.com/pages/Millerton-Antique-Center/135093643208724
Marketplace on Chestnut,607-432-2240,213 Chestnut St Oneonta NY 13820,http://www.facebook.com/marketplaceonchestnut
Northup Gallery,607-433-0461,191 cemetery hill rd ONEONTA NY 13820,http://facebook.com/northupgallery
Newburgh Vintage Emporium,845-562-5200,5006 Route 9W Newburgh NY 12550,http://facebook.com/NewburghVintageEmporium9W
Bridge House Vintage,917-751-6069,1129 NY-295 East Chatham NY 12060,http://facebook.com/bridgehousevintage
Antiques at Railway Commons,315-569-4345,400 Burnet Ave Syracuse NY 13203,http://facebook.com/antiquesatrailwaycommonsphotos_albums/
Coxsackie Antique Center,518-731-8888,12400 State Route 9w W Coxsackie NY 12192,http://facebook.com/coxsackieantiquecenter
Dater House Antiques,518-279-1990,567 Brunswick Rd Troy NY 12180,http://facebook.com/daterhouse.antiques
Wild Goose Chase Antiques,607-868-3946,10266 County Route 76 Hammondsport NY 14840,unavailable
Olde 1811 Antique Shoppe,518-392-3505,2 Austerlitz St Chatham NY 12037,http://facebook.com/1811antiques
The V.A.U.L.T,585-204-2469,153 Main St Dansville NY 14437,http://facebook.com/TheVAULT14437
Forget Me Nots Consignments,518-403-4972,13 W Main St Cambridge NY 12816,http://www.facebook.com/profile.php?id=100063899721987
Fishville Antique Emporium,315-743-1314,4811 Salina St Pulaski NY 13142,http://facebook.com/profile.php?id=100057238849866
Antique Underground,315-481-9960,124 E Jefferson St Syracuse NY 13202,http://www.facebook.com/antiqueunderground
Country Mouse Antiques,315-237-3689,47 Maple Ave. Sodus NY 14551,http://facebook.com/cmantiques
The Barn 3521,716-679-9189,3521 E Main Rd Fredonia NY 14063,http://www.facebook.com/thebarn3521/
Town of Indian Lake Antique Show,518-648-5828,In the downtown hamlets of Indian Lake and Blue M Indian Lake NY 12842,http://www.facebook.com/townofindianlake/
Terry & Linda's Antiques,518-378-3834,120 Harrison St Gloversville NY 12078,http://www.facebook.com/profile.php?id=100083293414591
The Re Store,845-482-1180,4915 State Route 52 Jeffersonvlle NY 12748,unavailable
East Hill Farm Antiques,518-330-6746,3669 State Route 150 E Greenbush NY 12061,unavailable
Blooming Grove Antiques TAKE 2,not available,436 Blooming Grove Tpke Ste 400 New Windsor NY 12553,http://facebook.com/myeclecticeye
The Carriage Factory Antiques,585-526-6076,2348 NY-5 & 20 Stanley NY 14561,http://www.facebook.com/Carriagefactoryantiques
Victoria's Corner,518-338-5550,223 Milton Ave Ballston Spa NY 12020,http://www.facebook.com/VictoriasCornerNY
The Gallery,518-568-5121,2 W Main St St Johnsville NY 13452,http://www.facebook.com/profile.php?id=100054652500441
Hudson Valley House Parts,not available,159 Broadway Newburgh NY 12550,http://facebook.com/HudsonValleyHouseParts
The Green Giraffe,not available,179 Main Street Unadilla NY 13849,http://facebook.com/profile.php?id=100093552282984
The Vintage House,845-482-6001,4910 State Route 52 Jeffersonvlle NY 12748,http://facebook.com/vintagehousejville
Pickers Nation,518-495-9225,2530 Rte. 9W Ravena NY 12143,http://facebook.com/profile.php?id=100041399844980
Pandora's Barn LLC,315-668-1006,9285 Brewerton Rd Brewerton NY 13029,http://www.facebook.com/profile.php?id=100083231894090
Antiques & Art Westmoreland,315-922-4485,5475 State Route 233 Rome NY 13440,http://www.facebook.com/profile.php?id=100063939582444
Farmhouse Finds,not available,3310 and 3316 State Highway 8 S New Berlin NY 13843,http://facebook.com/farmhousefindsny
Flippin' Unique Antiques,not available,122 W Broadway Fulton NY 13069,http://www.facebook.com/flippinuniqueantiques
Barton & Lyles Vintage,607-759-7109,1250 Upper Front St Binghamton NY 13901,http://facebook.com/BartonandLyles
Newburgh Vintage Emporium Ware-House,845-565-8200,10 Route 17k Newburgh NY 12550,http://facebook.com/NewburghVintageEmporium
Water Under The Bridge,315-529-5448,2737 State Route 48 Minetto NY 13115,http://www.facebook.com/profile.php?id=100066239244732
Adirondack Outpost Antiques,315-523-4835,7503 NYS RT 3 Harrisville NY 13648,http://facebook.com/adirondackoutpostantiques
Antique World Market,716-759-8483,11111 Main St Clarence NY 14031,http://www.facebook.com/AntiqueWorldMarket/
Phoenix Antique & Design,315-400-9914,504 Main St Phoenix NY 13135,http://facebook.com/PhoenixAntiqueDesign
Annex Antiques Center,845-758-2843,7578 North Broadway (Rt. 9) Red Hook NY 12571,http://www.facebook.com/AnnexAntiques
Butternut Barn Primitives,315-858-0964,1185 Allen Lake Road Richfield Springs NY 13439,http://facebook.com/ButternutBarnPrimitives
Behind The Iron Gates,315-484-3364,1818 W Genesee St Syracuse NY 13204,http://www.facebook.com/behindtheirongates
GrovAnne Auction House and Store,315-834-7009,21012 Main Street Wolcott NY 14590,unavailable
Ballston Spa Antique Center,518-885-5521,217 Milton Ave # 221 Ballston Spa NY 12020,unavailable
Lewiston Antique Mall,716-628-0796,2692 Saunders Settlement Rd Sanborn NY 14132,http://www.facebook.com/lewistonantiquemall13/
Julie's Place Antiques & Collectibles,607-343-7747,3300 E Main St Endwell NY 13760,http://www.facebook.com/juliesplaceantique
