Name,Phone,Address,Facebook
Mountain Antiques Alto,706-960-9228,258 Anderson Cir Alto GA 30510,http://www.facebook.com/Mountain-Antiques-Alto-100994719000635
The New Red Wagon Vintage Market,912-526-9057,540 NW Broad St Lyons GA 30436,http://www.facebook.com/VintageRedWagon/
Dublin International Market,478-272-0824,708 E Jackson St Dublin GA 31021,http://facebook.com/antiquedublin
Junk Happens Tool Shed,678-726-3071,339 Atlanta Hwy Se  300 Winder GA 30680,http://www.facebook.com/groups/230377389025742
High Cotton Antiques & Uniques ,706-977-7333,18178 Main St Woodbury GA 30293,http://facebook.com/pagesHigh-Cotton-Antiques-Uniques192158338189
Braxton's Antique Auctions,770-466-0717,307 Main St Loganville GA 30052,http://facebook.com/auction78
Junk Happens,678-726-3071,339 Atlanta Hwy  300 Winder GA 30680,http://facebook.com/JunkHappens19
Teacups & Twigs Antique Shabby Chic Mall,307-286-9231,21 High Park Drive Blue Ridge GA 30513,http://facebook.com/Karen.teacupstwigs
Brown's Crossing Antique Market LLC,678-519-0242,1971 Highway 54 West Peachtree City GA 30269,http://www.facebook.com/brownscrossing/
Nacoochee Village Antique Mall,706-878-4069,7091 South Main Street Helen GA 30545,http://www.facebook.com/nacoocheeantiques
Hawkinsville Antique Mall,478-783-3607,76 N Lumpkin St Hawkinsville GA 31036,http://www.facebook.com/HawkinsvillAntiqueMall
Elizabeth and Company,706-754-2787,1419 Washington St Clarkesville GA 30523,http://Facebook.com/elizabethandcompanyresaletreasures
Main Street Market & Music Memories Museum ,478-237-0936,215 West Main Swainsboro GA 30401,http://facebook.com/mainstreetmarketswainsboro
Peacock Junction Antique Mall,678-800-7000,107 S Railroad St Adairsville GA 30103,http://www.facebook.com/peacockjunction/
Charlie's Funky Junk Shop,912-536-7814,33 W Main St Statesboro GA 30458,http://facebook.com/charliesfunkyjunk
Antiques & Stuff,678-625-8500,2177 Elm St Ne Covington GA 30014,http://facebook.com/profile.php?id=100063723121648
Queen of Hearts Antiques - Alpharetta,678-297-7571,670 N Main Alpharetta GA 30009,http://www.facebook.com/QueenofHeartsAntiques
Sweet Tea’s Antique and Vintage Reclaimed Junk Boutique,706-333-6249,1737 Whitesville Rd Lagrange GA 30240,http://facebook.com/sweetteasantiques/
Grand Theatre ,229-426-5033,119 S Main St Fitzgerald GA 31750,unavailable
Front Porch Marketplace,229-400-3772,100 E 2nd Street Donalsonville GA 39845,http://www.facebook.com/frontporchmarketplacedonalsonville
Ideal Antiques,478-955-0477,201 Tom Watson Blvd Ideal GA 31041,https://www.facebook.com/profile.php?id=100064781001680
Ingleside Village Antique Centre,478-743-7110,2340 Ingleside Avenue Macon  GA 31204,unavailable
A Country Way Design,678-696-8889,5608 Thompson Bridge Rd Murrayville GA 30564,http://www.facebook.com/acountryway
Queen of Hearts Antiques - Marietta,678-453-0600,2745 Sandy Plains Rd Marietta GA 30066,http://www.facebook.com/pages/Queen-of-Hearts-Antiques/133443113484007
Manchester, GA Development Authority,706-846-5341,PO Box 583 Manchester GA 31816,unavailable
Manchester, GA Development Authority,706-846-5341,PO Box 583 Manchester GA 31816,unavailable
425 Market Place,770-992-5400,425 Market Pl Roswell GA 30075,http://www.facebook.com/pages/425-Market-Place-Antiques/111251708935778
Five Forks Antiques,770-717-7236,4100 Five Forks Trickum Rd SW  J Lilburn GA 30047,http://www.facebook.com/fiveforksantiques/
Cobb Antique Mall,770-590-8989,2800 Canton Rd Marietta GA 30066,http://www.facebook.com/cobbantiques
Southern Drawl GA,706-441-0244,101 West Main Street Manchester GA 31816,http://facebook.com/southerndrawlga
The President Theatre,706-441-0579,109 Broad Street Manchester GA 31816,http://www.facebook.com/presidenttheatre/
Dunn's Antiques,478-956-4266,3 N Winston St Reynolds GA 31076,http://www.facebook.com/DunnsAntiquesAuctionsAndFleaMarket
Maridean's Marketplace,229-623-4123,110 East Main St Parrott GA 39877,http://facebook.com/pages/Marideans-Marketplace/128496000536831
Dixie Pickers Antiques,770-385-5834,3400 Highway 212 Covington GA 30016,http://facebook.com/Dixie-Pickers-Antiques-102301358174891
Vintage 41 Antiques, Auctions & More,229-396-4078,703 E 5th St Tifton GA 31794,http://facebook.com/vintage41antiques
Bolingbroke Antiques & Mercantile,not available,6183 Highway 41 S Macon GA 31210,http://www.facebook.com/profile.php?id=100086673098611
Olde Town Antiques,912-456-3017,1407 Newcastle Street Brunswick GA 31520,http://www.facebook.com/profile.php?id=100076226199434
Pa's Front Porch,706-746-2040,1213 Franklin St Dillard GA 30537,http://www.facebook.com/pasfrontporch
Yesterday’s Treasures Antique Mall,706-746-3363,6772 HWY 441 N Dillard GA 30537,http://Facebook.com/ytamdillard
Victoria’s Antiques & More,706-745-3676,3196 Highway 515 E Blairsville GA 30512,http://www.facebook.com/VictoriasAntiqueMall/
Dejavu Antiques ,706-746-5863,6838 Hwy 441 N Dillard GA 30537,unavailable
Queen of Hearts Antiques - Buford,678-714-0643,4125 Buford Dr #D Buford  GA 30518,http://www.facebook.com/pages/Queen-of-Hearts-Antiques/217371141606755
Vintage Treasures II,229-236-6210,210 Smith Ave Thomasville GA 31792,http://www.facebook.com/VintageTreasuresII
Marietta Antique Mall,770-973-5600,1477 Roswell Road  Suite 100 Marietta GA 30062,http://www.facebook.com/Mariettaantiquemall
Coffee by David - Manchester Coffee Co ,770-599-1932,127 West Main Street Manchester GA 31816,http://www.facebook.com/senoiacoffeeandcafe/
Appalachian Trader,706-746-3363,6772 Hwy 441N Dillard GA 30537,http://www.facebook.com/Appalachian-Trader-697934550235510/
Big Shanty Antiques - Marietta,770-790-8682,2932 Canton Rd  110 Marietta GA 30066,http://www.facebook.com/pages/Big-Shanty-Antiques/117411564947539/
DeJa-Vous Antiques & Collectibles LLC,770-944-3033,2785 Jefferson St Austell GA 30168,http://facebook.com/pagesDeJa-Vous-Antiques-Collectibles170940939635289
Blue Heron Antique Mall,706-865-0084,73 W Underwood St Cleveland GA 30528,http://www.facebook.com/profile.php?id=100068090911101
Angevine's Fine Silver - Augusta,706-736-2004,455 Highland Ave  Surrey Center Upper Level Augusta GA 30909,unavailable
The Central Market,229-457-4758,105 E Central Ave Fitzgerald GA 31750,http://www.facebook.com/thecentralmarketfitzgerald/
Cherokee Market,678-341-8032,11611 Cumming Hwy Canton GA 30115,http://facebook.com/cherokeemarketfarmfreshproduce?mibextid=ZbWKwL/
SIMPLE FINDS CONSIGNMENT DESIGNER OUTLET MALL,678-691-4241,3614 Chamblee Dunwoody Rd Chamblee GA 30341,http://www.facebook.com/Simple-Finds-Interiors-Antiques-404738922981652/
Murphy’s of Manchester Vintage Fluff & Stuff,770-301-2838,14 E. Main Street Manchester GA 31816,http://facebook.com/Murphy’s of Manchester
The Gathered Warehouse,334-787-1252,30 Durand Street Woodbury GA 30293,http://www.facebook.com/TheGatheredWarehouse
Resurrect Antiques,706-681-7613,18149 Main Street Woodbury GA 30293,http://facebook.com/resurrectantiques/
Park West Vintage,770-428-2667,17 Whitlock Ave SW Marietta GA 30064,http://www.facebook.com/parkwestvintage/
Planters Walk Antique Mall,678-432-5250,751 Jackson St Locust Grove GA 30248,http://www.facebook.com/pages/Planters-Walk-Antique-Mall/266193830072789
Victorian Place Antiques,912-265-3175,1412 Gloucester St Brunswick GA 31520,http://www.facebook.com/profile.php?id=100057539017226
City Antiques & Interior Arts,770-645-2525,700 Holcomb Bridge Rd  Ste 100 Roswell GA 30076,http://www.facebook.com/CityAntiquesRoswell
Aint Got Nuttin Shop - Ken Duffey, Artist ,478-972-9592,446 McCrakin St Juliette GA 31046,http://facebook.com/Ken-Duffey-Artist-Nanticoke-Original-Oil-Paintings-and-More-162817550426124/
Payne Mill Antiques,478-741-3821,342 Rose Ave Macon GA 31204,http://www.facebook.com/PayneMillAntiques
Joey's Thrift Mall,706-324-2772,1100 10th Ave Columbus GA 31901,unavailable
Magnolia Market Home Decor & More,770-262-4636,45 Darbys Crossing Dr Hiram GA 30141,http://www.instagram.com/magnoliamarketga/
Neat Pieces Antiques,706-797-3317,5769 Hwy 72 East Carlton GA 30627,http://www.facebook.com/NeatPiecesAntiques
Dorminy-Massee House,229-423-3123,516 W Central Ave Fitzgerald GA 31750,unavailable
Bula's Antiques & Collectibles,229-396-4363,323 Main St S Tifton GA 31794,http://www.facebook.com/BulasAntiquesandCollectibles
Cherry Picked Vintage/SunFlower Nutrition,678-863-9156,1919 Atlanta Hwy Se  Suite 101 Statham GA 30666,http://Facebook.com/Cherry-Picked-100326561576827
Carol's Back Porch,706-746-6566,1127 Franklin St Dillard GA 30537,unavailable
Plains Antique Mall and Historic Inn,229-824-4517,106 Main St Plains GA 31780,http://www.facebook.com/profile.php?id=100063607028502
Rabun Manor,706-746-2060,205 Carolina St Dillard GA 30537,http://facebook.com/RM1846
Coastal Relics,912-580-8850,4402 Hwy 17 N Brunswick GA 31525,http://www.facebook.com/coastalrelics4402
Apple Barrel Antiques & Gifts II,770-537-1925,1005 Alabama Avenue Bremen GA 30110,http://www.facebook.com/Apple-Barrel-1592971877589601/timeline/
Old Time Antiques,706-298-0685,6 E Lafayette Sq LaGrange GA 30240,http://facebook.com/profile.php?id=100088673919322
Braxton's Antique Mall & Auctions,770-466-0717,307 Main St Loganville GA 30052,unavailable
Black Bear Antiques & Interiors,706-635-2327,240B Old Orchard Square East Ellijay GA 30540,http://facebook.com/BlackBearAntiques/
Farmhouse Antique Mall,229-559-0199,1236 Lakes Blvd Lake Park GA 31636,http://facebook.com/Farmhouseantiquemall
Dana's Antiques, Collectibles and Interiors,404-626-9305,127 Warehouse Drive Cleveland GA 30528,http://www.facebook.com/danasantiques
Chamblee Antiques and Interiors,770-986-7460,3550 Broad St Ste A Chamblee GA 30341,http://www.facebook.com/pages/category/Antique-Store/Chamblee-Antiques-and-Interiors-1795888403986612/
The Painted Lady Boutique,912-384-0431,313 Peterson Ave S Douglas GA 31533,http://www.facebook.com/The-Painted-Lady-Boutique-462441660518975/
Southern Flare Antiques and Interiors,706-635-6330,1362 Hwy 52 E East Ellijay GA 30536,http://www.facebook.com/southernflarega
River City Antiques & Interiors,706-237-6235,876 Spider Webb Dr Se Rome GA 30161,http://Facebook.com/rivercityantiques
Little River Antiques and More,478-776-6121,2955 N Columbia St Milledgeville GA 31061,http://Facebook.com/littleriverantiquesandmore
Big Peach Antiques Mall,478-956-1968,119 Peachtree Pkwy Byron GA 31008,http://www.facebook.com/bigpeachantiques
The Veranda On Broad,706-655-4050,61 Broad Street Warm Springs GA 31830,http://www.facebook.com/verandaonbroad/
Marina Marina - Mercantile & Venue,678-903-6048,19 Powder Spring Street Marietta GA 30060,http://facebook.com/pagesMarinaMarina1425694431020562
Estate Furniture Gallery,678-378-3236,110 W Main St Manchester GA 31816,http://www.facebook.com/Estate-Furniture-Gallery-104552548773183/
LAMPS AND ANTIQUES BY TOTO,229-574-5777,26227 Highway 19 North Ochlocknee GA 31773,http://www.facebook.com/LampsandAntiquesbyTOTO/
Hiawassee Antique Mall,706-896-0587,518 N Main St Ste 2 Hiawassee GA 30546,http://www.facebook.com/hiawasseeantiquemall
Sandy Springs Antiques & Interiors,404-662-8934,5711 Roswell Road Atlanta GA 30328,unavailable
Greensboro Antique Mall,706-453-9100,101 S Main St Greensboro GA 30642,http://www.facebook.com/GreensboroAntiqueMall/
Antiques on the Square,706-381-5037,22 Broad Street Cave Spring GA 30124,http://www.facebook.com/antiqueonthesquare/
Recycle Revolution,917-531-4255,120 West Main Street Manchester GA 31816,unavailable
Ben's Antiques & Market ,770-949-1887,9365 The Landing Drive Suite C Douglasville GA 30135,http://www.facebook.com/BensAntiquesMarket
Stephens Station,706-846-9892,116 W Main St Manchester GA 31816,https://www.facebook.com/profile.php?id=100063559510572
Taylor &  Main Antiques ,678-359-1500,230 East Main Street Barnesville GA 30204,http://facebook.com/taylorandmainantiques
Fancy Flea,706-216-5017,33 Hwy 53  30534 Dawsonville GA 30534,http://www.facebook.com/afancyflea/
Antique Restoration Studio,901-497-8207,unavailable,http://facebook.com/antiquerestorationstudiobyangela
Old School House Antiques & More,706-867-8604,6519 Highway 52 E Murrayville GA 30564,http://facebook.com/OldSchoolHouseMall
Forsyth Antiques & More,478-394-4326,816 Highway 41 S Forsyth GA 31029,http://www.facebook.com/ForsythAntiquesAndMore
Sid's Antiques and Gifts,229-985-8300,112-114 1st St SE Moultrie GA 31768,http://facebook.com/Sids-Antiques-and-Gifts-132089023498979/timeline/
English's Antiques & More,470-592-2008,222 Main St Barnesville GA 30204,http://facebook.com/profile.php?id=100085922766374
Scott Antique Markets - Atlanta,740-569-2800,3650 Jonesboro Rd Se Atlanta GA 30354,http://facebook.com/ScottAntiqueMarkets
Dipsy Doodle Antiques and More,706-867-4908,27 Panter Dr Dahlonega GA 30533,http://www.facebook.com/DipsyDoodleAntiques/
Peachtree Antique Centre,770-914-2269,155 Mill Rd McDonough GA 30253,http://www.facebook.com/pages/Peachtree-Peddlers-Flea-Market-and-Peachtree-Antique-Centre/111121485609231/
The Plunder Box ,912-988-3530,212 Butler Ave Midway GA 31320,http://www.facebook.com/midwayplunderbox/
